,codigo,nombre,zona,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
68,404,Alonso Martínez,A,426692.0,443722.0,473513.0,465586.0,461042.0,441042.0,387559.0,230628.0,423663.0,492295.0,474219.0,452066.0,433323,470954,443054,480987,458135,445082,394895,265850,489276,543163,523377,466724,475947,473396,520414,429815,484802,489636,381672,225206,418732,489950,473178,429301,474149,469470,477199,491443,485901,468130,412906,256375,448455,539492,520276,477586,525836.0,527349.0,555189,486396,506660,512692,475920,296012,530746,604716,567308,502104,560570,568471,219814,24012,55329,147542,183671,116552,203446,227490,224955,226360,204666,229443,272653,255944,270282,291412,249858,164415,324482,370482,388168,327158,302726,357898,424846,363437,388579,379172,319439,203705,397410,436458,451002,408603,435620.0,447502.0,492731.0,417706.0,460048.0,456765.0,385427.0,238278.0,445210.0,504708.0,497866.0,444544.0,468579.0,492369.0,462104.0,520268.0,473369.0,450359.0,414376.0,235251.0,455304.0,548919.0,519089.0,476087.0,493230,496842,528005,469449,489642,464488,413418,242508,483988
69,405,Colón,A,118106.0,111764.0,121968.0,116035.0,110783.0,109923.0,107418.0,67906.0,109876.0,136564.0,123955.0,135612.0,122773,128639,118042,129680,118049,109622,100475,68155,112900,129813,127514,129272,124534,123418,134989,115237,122895,126274,117870,80478,112634,138109,131888,127439,126860,124912,132832,130468,125777,117937,112288,74175,108425,138859,131880,130542,133470.0,132290.0,141696,131912,119302,110303,98455,56005,96650,122402,124932,124276,39289,0,13805,3103,6777,20145,27904,18671,30784,36823,34382,40810,36545,36967,43134,44049,48372,53555,50028,33649,63463,72163,77086,79334,58883,67706,87827,80088,77675,74545,62184,45389,76554,86196,90564,99853,90719.0,88899.0,99652.0,91605.0,90876.0,92618.0,84744.0,56570.0,95477.0,120147.0,110789.0,115290.0,104986.0,108915.0,105879.0,120794.0,102027.0,99991.0,92906.0,51950.0,91712.0,120689.0,112214.0,124527.0,107515,101430,114575,108930,101974,99423,86172,53393,106948
70,406,Serrano,A,205456.0,195488.0,198432.0,189658.0,193759.0,183194.0,170631.0,101257.0,177365.0,207115.0,197022.0,215558.0,210382,203044,186893,201386,190335,186201,161875,113508,180212,200288,206991,225329,223556,204307,216612,185520,206437,211537,193774,120956,199249,223238,222112,230238,242398,219355,222343,227288,218909,212611,200410,134386,196791,232283,225467,227496,255496.0,234066.0,241504,221403,219286,217449,203960,121642,202202,253278,256735,263612,93513,0,31590,6520,18556,56458,78020,54092,80386,90945,87252,98653,102560,95253,107737,103073,112315,130318,121547,86910,142580,168327,182789,189176,162110,158093,186280,168952,175718,176616,156641,105229,175832,189162,202621,223283,219413.0,192501.0,211671.0,188968.0,201593.0,204447.0,179575.0,117619.0,196098.0,230796.0,231677.0,238653.0,237824.0,221078.0,209366.0,236291.0,220921.0,213811.0,206502.0,126225.0,208910.0,251386.0,245059.0,266814.0,254090,221516,241974,221829,219854,208804,189893,119820,221542
71,407,Velázquez,A,153066.0,149959.0,155768.0,147345.0,145646.0,146970.0,134615.0,70515.0,142898.0,161363.0,158441.0,156955.0,160977,167959,155266,171542,159755,158064,126003,80791,150896,161165,170103,159735,168993,165040,177941,147513,169116,171492,153537,92861,157722,179047,178402,159013,177927,173238,173099,179080,174482,171618,156512,105437,164390,195159,187115,168588,195425.0,202253.0,208872,188188,190770,184182,163240,94384,165853,200047,195525,175592,58198,0,28783,7946,20065,52899,66685,46302,75142,80403,80561,82826,84279,85293,98152,96932,102361,111655,101083,72507,130799,138867,145351,128380,123565,136007,159954,137080,145170,149657,124867,87170,155663,163666,167050,158739,168907.0,166959.0,182454.0,155631.0,171162.0,175592.0,144415.0,102254.0,173014.0,188683.0,187029.0,172548.0,183763.0,185580.0,173263.0,191962.0,180419.0,176342.0,157821.0,103248.0,179086.0,205978.0,196075.0,190323.0,198989,189565,206592,179546,185523,185832,165156,105567,193264
72,409,Lista,A,108472.0,112072.0,118056.0,112197.0,111969.0,111822.0,99259.0,56265.0,105800.0,124733.0,122652.0,111641.0,110432,122112,113583,124511,117400,113582,89470,60464,114537,128318,133682,117918,126235,129151,143608,115559,131666,130747,112981,71371,121934,138019,139898,122038,138408,138822,139186,143768,141755,134947,111534,73199,126078,152976,144892,127360,145179.0,147087.0,155922,139349,139557,132611,114097,64081,124083,151845,145955,126342,41110,0,19160,5401,13051,35841,47205,32206,55616,65338,64372,63528,61573,67242,77539,75758,79209,84421,72648,47737,94200,105500,114390,93378,90192,106179,129205,104360,110883,108897,86019,61458,121317,127147,131453,114010,123256.0,128914.0,144559.0,117178.0,131776.0,129139.0,101553.0,67926.0,139161.0,157414.0,148316.0,125859.0,137925.0,147822.0,135514.0,151495.0,136034.0,129902.0,108688.0,64641.0,132951.0,161482.0,150173.0,135694.0,146499,147003,160744,136518,144108,142438,117985,71424,159989
73,410,Diego de León,A,454706.0,474961.0,496307.0,475001.0,478492.0,468029.0,410308.0,253672.0,437080.0,513195.0,496171.0,465068.0,453088,498345,479939,518298,493576,479513,375250,264868,454358,511762,523740,476708,499269,512946,556278,464271,532245,524273,372979,247562,470703,551922,546174,476862,532304,534767,544340,562402,556785,534381,448148,306425,488501,596672,570113,500513,554884.0,560457.0,592703,533852,549456,529340,473481,299806,506869,608687,578015,502629,525670,525254,236794,52079,91710,196506,235038,162472,248908,278147,280685,269064,266365,282081,323556,311925,327688,348441,281425,211645,364195,411349,432498,370536,352467,406937,487866,414264,442398,433064,346594,187139,391032,473954,487609,457130,468598.0,483620.0,534318.0,449277.0,492920.0,489517.0,391994.0,282144.0,469244.0,541466.0,530609.0,466688.0,500173.0,538208.0,502353.0,562312.0,520389.0,492767.0,430524.0,293675.0,493463.0,591468.0,548829.0,491981.0,517960,527833,570338,491914,518777,493919,418054,282424,413734
74,411,Avenida de América,A,946582.0,969358.0,1031492.0,991187.0,985370.0,970606.0,892932.0,615345.0,977952.0,1093969.0,1035192.0,990282.0,933266,1021086,1003394,1047077,1050459,1039590,881617,690059,1035640,1085978,1088835,991649,1032287,1106633,1228815,1010592,1102031,1116914,1034067,780527,1051248,1139722,1094649,968107,1074098,1063111,1080587,1115025,1072628,1088009,997986,724100,1041854,1193913,1114485,981460,1079898.0,1083746.0,1157664,1061944,1089371,1088855,1029066,723300,1106807,1271211,1187356,1027251,1311165,1390388,587545,94079,182444,394663,511245,383003,529529,545653,547406,534746,456456,542603,629824,605120,638130,680795,583612,463616,753792,858508,853887,727324,684140,817033,986149,850741,912339,888984,755709,479929,841949,928783,967329,924421,928150.0,965024.0,1078320.0,920353.0,1002917.0,1013382.0,889158.0,683695.0,1014941.0,1124787.0,1099049.0,982418.0,1056599.0,1118621.0,1046670.0,1154368.0,1085207.0,1030895.0,958882.0,733239.0,1099011.0,1240886.0,1166480.0,1035835.0,1104555,1102150,1172546,1036235,1094025,1004680,908131,639760,906127
75,412,Prosperidad,A,162484.0,160817.0,169523.0,160262.0,160728.0,155192.0,140769.0,92796.0,153029.0,176293.0,166405.0,163485.0,159130,166998,160052,170272,162379,158832,132773,97461,147392,169090,167974,165331,172732,172094,181784,157730,174825,172121,140604,100066,157850,183440,185039,173290,185634,179376,181917,184162,183489,176926,152693,106873,159974,190822,184005,173254,185181.0,176431.0,186815,166502,172991,168944,151599,100872,156308,193530,188570,172748,57482,0,17821,12641,26982,60420,77761,58478,82097,90353,90540,92999,94606,94351,107643,104962,110518,117036,101518,76780,121930,140728,147984,132386,122613,136350,162559,140719,152406,146037,124409,87848,148938,165998,168809,164293,170641.0,169726.0,186653.0,161793.0,179052.0,177354.0,148824.0,116004.0,173664.0,194311.0,195637.0,182739.0,186125.0,190457.0,184065.0,197309.0,190258.0,181294.0,157597.0,113012.0,177050.0,211729.0,200941.0,191515.0,194896,186484,201833,178891,189232,182435,157166,109371,178155
76,413,Alfonso XIII,A,226190.0,231385.0,240233.0,226722.0,223481.0,222858.0,195427.0,122201.0,220218.0,251882.0,241164.0,223879.0,217354,239476,225653,241794,229467,227110,180518,128364,221919,243080,248955,224572,237827,239646,264088,221141,248686,245145,194626,136255,227490,262778,260194,225569,256497,254151,253015,267539,262013,258202,220064,144108,243400,288803,267658,235205,267217.0,260980.0,269633,245285,250859,245691,223745,143465,239690,289000,274110,237837,77185,0,27663,14976,31807,80511,101247,69789,108957,117375,119384,114113,116230,120907,137313,132652,139365,149250,124518,88681,163572,185833,193533,160729,155807,178852,215426,178853,194272,189698,153258,108247,197799,216628,222098,195942,219963.0,222134.0,241873.0,201278.0,227122.0,223761.0,176592.0,123958.0,213993.0,244237.0,244903.0,209044.0,232885.0,241517.0,217993.0,246640.0,229513.0,216997.0,188078.0,126639.0,230366.0,279774.0,257779.0,228467.0,246186,242635,253731,218157,230302,222819,188501,124478,231881
77,414,Avenida de La Paz,A,88672.0,88055.0,90964.0,86954.0,87745.0,89432.0,72730.0,43484.0,82840.0,97464.0,94797.0,85138.0,82550,92549,85984,94686,90324,89452,67997,46787,86955,95975,98994,90388,94290,97411,109981,85415,96508,97301,74781,50349,90433,106711,106802,91518,103823,104554,104926,107246,104752,102365,85437,53866,96283,116251,111209,95896,107089.0,106625.0,111154,97797,100251,96941,83948,50309,96190,124611,120153,104025,33001,0,10028,5941,13034,31664,37182,24421,43387,47890,49660,46334,49845,48359,59530,53138,53960,59159,46984,32001,62780,73167,75687,62325,59982,70533,84439,70795,77809,77130,60770,39713,80117,90174,92676,80787,87904.0,89770.0,100589.0,83131.0,93841.0,91274.0,68776.0,43579.0,86833.0,102845.0,101645.0,85815.0,94874.0,100239.0,89893.0,104369.0,95055.0,90362.0,73576.0,44892.0,90935.0,116200.0,106566.0,93093.0,98198,99231,104000,88290,95966,90813,73092,43205,92747
78,415,Arturo Soria,A,163355.0,158920.0,165105.0,159656.0,159620.0,152750.0,129859.0,80487.0,144947.0,168937.0,166485.0,158287.0,147761,163563,153925,168265,160567,159142,122936,86379,155434,169184,176039,164753,169637,173673,192359,155224,177752,176731,140855,97184,165840,190734,189563,166084,184743,185100,180132,190146,187172,180994,148178,97713,170278,200037,189518,169410,184407.0,180814.0,191025,170311,177511,173933,147155,93513,161838,172973,164735,140986,44152,0,17428,12698,25696,55445,65893,47901,77803,83659,84702,83274,98653,85574,101570,97357,101619,110712,88451,63594,119652,131696,138182,118121,112485,130177,158366,132261,146751,147172,109295,79260,146015,159402,161274,147394,158479.0,159945.0,177092.0,145887.0,167574.0,164279.0,123923.0,86446.0,162274.0,183035.0,184102.0,157967.0,172642.0,179547.0,164717.0,189230.0,176718.0,168492.0,135353.0,90022.0,172125.0,206520.0,198120.0,174791.0,180728,181659,196323,166008,182195,176133,138594,88583,181127
79,416,Esperanza,A,111778.0,111416.0,118562.0,113458.0,113221.0,109005.0,84441.0,56794.0,106806.0,123556.0,119699.0,115178.0,112256,117674,114247,123276,118243,113472,79727,59814,111072,120505,124423,115246,122021,130391,149776,113308,128941,121848,86193,62944,118045,133182,130905,120112,128556,124372,124936,128353,131491,121346,93603,64452,120989,144952,137746,123002,134849.0,130942.0,142239,123834,133180,126722,97425,66015,125696,147840,144489,127540,39528,0,14032,9861,19437,42312,52050,36828,66350,72084,69592,70226,65423,70273,81867,77566,82940,85093,62885,46477,95890,104263,110070,93230,91372,106005,134512,114756,127866,117528,83782,62471,122197,128607,133033,115186,127504.0,126612.0,147562.0,122142.0,141300.0,132638.0,95989.0,71919.0,132424.0,143728.0,145221.0,129263.0,141126.0,143111.0,136240.0,153144.0,144896.0,132758.0,101294.0,74026.0,137691.0,158206.0,151748.0,137405.0,142799,138923,154303,129639,145298,132815,97682,69240,141028
80,417,Canillas,A,189920.0,188977.0,191379.0,179579.0,181685.0,176075.0,157290.0,100359.0,170995.0,202769.0,196887.0,204804.0,190024,196869,184475,201239,189524,186157,150896,105888,178385,202855,201090,209186,209118,227714,257613,196849,207859,203437,167212,114903,190806,215758,212970,211184,217193,216990,214791,217100,216374,207698,175093,120046,190904,228868,217630,218968,223113.0,212601.0,226680,204646,205639,202886,177752,116736,189622,226338,214793,211530,71375,0,20395,14234,28932,68306,84701,61408,91849,100021,99398,107784,107154,98711,119361,112677,119709,129871,111079,80271,135533,156378,163218,154567,141644,157830,190399,164695,176400,168362,137275,99032,167327,187046,187462,188090,193559.0,190077.0,206359.0,177930.0,193122.0,193653.0,161134.0,114569.0,182679.0,206224.0,208709.0,208576.0,206023.0,208562.0,195530.0,209020.0,200371.0,197093.0,168121.0,118474.0,192867.0,224510.0,222601.0,222162.0,217337,208330,224260,196458,205263,203455,171045,118619,201054
81,418,Mar de Cristal,A,237997.0,237819.0,250116.0,238818.0,239264.0,235484.0,213027.0,143935.0,233487.0,267610.0,262091.0,256697.0,238666,251535,239904,261712,250702,247154,202834,156659,242040,263623,263381,254529,274171,362699,394982,271460,256653,245750,207517,156863,238011,270382,267543,248657,263897,253163,252913,259267,261962,257958,224338,163215,249249,297354,276101,262448,281716.0,266813.0,283697,252524,268979,262365,234746,163840,259219,305376,283920,262026,392574,442100,175918,25846,46431,103617,127306,95279,137282,144614,149128,144618,130362,142041,160573,150184,159578,168898,145183,109283,179765,203882,210607,184644,172203,222839,269135,224835,233250,206477,168437,134330,220580,241327,248616,228761,242816.0,242243.0,270020.0,231698.0,256754.0,255673.0,216588.0,163383.0,252946.0,283510.0,279654.0,258801.0,271722.0,279215.0,263185.0,290742.0,276361.0,266012.0,239409.0,179101.0,279138.0,318183.0,300411.0,283959.0,288084,287212,305302,268265,290653,289584,247327,177072,291328
82,419,San Lorenzo,A,109814.0,111010.0,116717.0,113218.0,115291.0,113761.0,103471.0,69600.0,108522.0,123320.0,120465.0,111679.0,110501,119986,116196,124073,121762,121013,99478,77088,118200,125104,128104,120921,129531,135027,148677,123762,139115,139913,115242,86905,129688,145106,143374,125595,142891,138730,139257,147527,150345,149531,130115,93456,131405,157612,147603,134333,147653.0,140677.0,148625,135160,142117,140394,127075,86460,130347,152467,142414,125235,40859,0,17305,11315,20647,42345,53503,40824,56482,60035,61692,60206,64257,61595,73095,70416,74034,78409,67651,53689,83659,94979,98723,88152,81312,92473,115416,99640,111910,110096,91611,69186,110828,118613,119915,109100,119725.0,122146.0,136655.0,117196.0,130962.0,131503.0,107067.0,79325.0,121995.0,137473.0,135657.0,122456.0,133287.0,137970.0,130082.0,145868.0,138510.0,133145.0,117110.0,84011.0,131956.0,155537.0,143587.0,130906.0,135762,135268,143929,129064,139138,136427,115803,81971,138895
83,420,Parque de Santa María,A,89953.0,87023.0,90274.0,86105.0,88361.0,85200.0,77100.0,55351.0,83194.0,95757.0,92856.0,93087.0,89317,92693,90156,94491,92137,89467,72307,57464,86218,94879,96547,97318,96728,93306,102474,89625,100681,98922,79981,62242,90314,101591,100405,97628,101285,98959,100538,102558,103792,101162,86554,64528,94933,112504,107404,106882,112221.0,100585.0,108515,97903,103457,100234,87640,63028,94144,110118,105363,102223,35729,0,13682,9852,18196,39701,47614,38217,49773,54096,53985,55171,58695,52720,61640,59790,63511,66891,58508,46014,70639,79070,81084,74867,69538,75474,87818,77804,83868,84199,71109,56944,87805,95731,97983,95078,99407.0,97597.0,109492.0,96274.0,105827.0,104525.0,88552.0,68718.0,99264.0,110880.0,108994.0,105732.0,109583.0,110539.0,106973.0,114581.0,112146.0,108032.0,95784.0,74467.0,107569.0,124156.0,119215.0,115445.0,116899,112330,120533,110391,117789,114603,99808,78079,114254
84,421,Hortaleza,A,78724.0,78400.0,83326.0,79481.0,81187.0,77198.0,68078.0,48018.0,76032.0,89254.0,87089.0,85970.0,82945,86563,81117,87424,85159,81797,65041,51211,81724,90078,90553,88030,92452,100703,113113,91503,98308,96232,75941,59627,91706,102686,100569,94195,99416,97861,99349,101607,102458,99549,84337,62059,94718,112360,106030,100596,105520.0,102272.0,109129,95366,103230,99965,86575,63794,97636,115224,109465,101881,33559,0,14413,10717,19934,41156,49259,40704,54899,61775,61250,61802,65769,62156,72670,70495,74643,76093,64619,52440,82381,92447,94055,84224,81776,91232,109466,93676,103581,98711,81666,65575,105648,116023,118057,107247,115444.0,115871.0,129024.0,109261.0,123048.0,116864.0,96228.0,73077.0,116908.0,132621.0,131103.0,119046.0,127519.0,127226.0,122431.0,132480.0,129255.0,120263.0,106920.0,83384.0,126809.0,149338.0,140527.0,128864.0,130567,129408,138633,120689,129039,126770,104304,81373,133244
85,422,Manoteras,A,62946.0,61625.0,66194.0,62102.0,63154.0,61984.0,53173.0,36850.0,59661.0,70380.0,67218.0,66552.0,63646,66130,64252,68691,66260,65980,53070,41782,63782,69368,71202,70173,70676,69374,77175,67600,75761,74451,61156,47390,72728,81262,80474,75456,78681,78926,79403,82725,82452,79975,66278,49475,74657,87245,82131,79005,81449.0,78971.0,84953,75530,79126,76904,65958,48309,74294,88539,85190,80720,26664,0,11249,9046,16704,34189,39934,32918,43311,46711,46422,47509,51756,46878,53707,51924,55118,58047,48637,39055,60524,66966,69169,64023,59118,64007,74738,66770,73002,70899,58511,45726,73029,79713,80094,75932,80001.0,78816.0,87024.0,76290.0,83166.0,82561.0,68072.0,52567.0,79005.0,89091.0,86952.0,81701.0,84950.0,86203.0,82869.0,90592.0,87870.0,83299.0,72095.0,54096.0,83702.0,96492.0,90883.0,86565.0,85824,85373,90800,80836,86640,83866,70268,54627,87401
86,501,Canillejas,A,165689.0,163709.0,174749.0,165783.0,174558.0,168797.0,155558.0,116305.0,169442.0,182321.0,172455.0,173490.0,158920,165946,166808,175010,177995,173729,148830,126614,168572,180406,175677,181028,176953,190573,217439,186751,195302,190759,8183,0,167656,190313,186677,180781,180988,175402,185636,193158,193283,189523,175709,136857,180138,204905,194167,195258,193288.0,187927.0,206368,189266,201602,204279,187580,142270,188426,219422,207250,201794,202516,208968,95739,18639,37180,82039,102221,83735,103429,107559,105596,109899,109223,104057,122652,117124,125714,133382,128436,105455,145660,169188,165086,158208,139843,160199,191535,181376,200033,184478,163839,146239,198205,208510,200752,203669,199797.0,196227.0,221425.0,204828.0,220314.0,216041.0,193498.0,164301.0,215405.0,234319.0,229815.0,230193.0,221769.0,222053.0,220075.0,238808.0,245584.0,229903.0,215157.0,181073.0,236260.0,265289.0,247948.0,251765.0,236565,235996,251956,238628,258710,255180,242063,195881,265898
87,502,Torre Arias,A,117960.0,118109.0,130579.0,121739.0,125391.0,121421.0,106753.0,71945.0,116763.0,130527.0,125496.0,123882.0,117227,122348,121910,128441,127700,123595,99859,75676,117756,128923,129208,125781,126739,125607,141884,119498,136694,132117,4439,0,112511,131761,130202,119617,142332,125907,130444,136912,138199,130271,111839,81487,119830,143048,136431,130297,136920.0,138257.0,150598,135785,144765,140744,124905,87573,129961,154757,149310,137481,145854,147300,67888,12500,25590,56034,68157,54481,69823,74655,75834,74319,79449,74924,86523,82607,87311,90290,78895,60862,94760,107959,111972,101008,94941,107275,127427,112032,125133,122904,102377,82480,128734,140757,139869,133319,142047.0,144406.0,161539.0,138475.0,154242.0,144235.0,117258.0,87852.0,138414.0,159758.0,157322.0,143881.0,151467.0,156973.0,145931.0,163408.0,160163.0,148352.0,130019.0,96853.0,151374.0,179293.0,171772.0,157426.0,160261,160836,167267,149174,165134,154502,135027,97631,158532
88,503,Suanzes,A,150737.0,158380.0,170581.0,171520.0,170833.0,169408.0,152319.0,104560.0,167580.0,183229.0,176430.0,164531.0,149832,170361,176418,185955,177488,175419,138802,113978,168079,173707,175519,162153,169544,178413,217367,174920,193052,191503,4206,0,159075,191447,187827,162553,186870,187451,196525,208448,203497,194610,174984,123355,180335,217005,206359,178438,199688.0,210851.0,240316,196050,201313,197210,185232,125075,187118,227198,207632,178173,200383,222798,97766,11371,21639,50062,65330,49072,68035,71358,72174,67982,74178,79512,96817,87218,95457,105051,94708,74316,114068,131645,137159,116806,103323,145284,163891,138840,156291,155945,127412,103316,161512,178020,182654,161969,176435.0,192068.0,224192.0,178482.0,195202.0,192692.0,157942.0,121281.0,174396.0,195221.0,190181.0,169402.0,185320.0,208179.0,184306.0,210015.0,196943.0,184385.0,172497.0,123074.0,182334.0,219006.0,199452.0,181126.0,188676,210694,210626,186449,200002,193941,173220,127483,202743
